Mesh size: 25 x 10
Time step: 0.100000
Initial data: T = y
Solution before
 16   3         0.25 
 16   4         0.35 
 16   5         0.45 
 16   6         0.55 
 16   7         0.65 
 16   8         0.75 
 16   9         0.85 
 16  10         0.95 
 16  11         1.05 

 17   0        -0.05 
 17   1         0.05 
 17   2         0.15 
 17   3         0.25 
 17   4         0.35 
 17   5         0.45 
 17   6         0.55 
 17   7         0.65 
 17   8         0.75 
 17   9         0.85 
 17  10         0.95 
 17  11         1.05 

 18   0        -0.05 
 18   1         0.05 
 18   2         0.15 
 18   3         0.25 
 18   4         0.35 
 18   5         0.45 
 18   6         0.55 
 18   7         0.65 
 18   8         0.75 
 18   9         0.85 
 18  10         0.95 
 18  11         1.05 

 19   0        -0.05 
 19   1         0.05 
 19   2         0.15 
 19   3         0.25 
 19   4         0.35 
 19   5         0.45 
 19   6         0.55 
 19   7         0.65 
 19   8         0.75 
 19   9         0.85 
 19  10         0.95 
 19  11         1.05 

 20   0        -0.05 
 20   1         0.05 
 20   2         0.15 
 20   3         0.25 
 20   4         0.35 
 20   5         0.45 
 20   6         0.55 
 20   7         0.65 
 20   8         0.75 
 20   9         0.85 
 20  10         0.95 
 20  11         1.05 

 21   0        -0.05 
 21   1         0.05 
 21   2         0.15 
 21   3         0.25 
 21   4         0.35 
 21   5         0.45 
 21   6         0.55 
 21   7         0.65 
 21   8         0.75 
 21   9         0.85 
 21  10         0.95 
 21  11         1.05 

 22   0        -0.05 
 22   1         0.05 
 22   2         0.15 
 22   3         0.25 
 22   4         0.35 
 22   5         0.45 
 22   6         0.55 
 22   7         0.65 
 22   8         0.75 
 22   9         0.85 
 22  10         0.95 
 22  11         1.05 

 23   0        -0.05 
 23   1         0.05 
 23   2         0.15 
 23   3         0.25 
 23   4         0.35 
 23   5         0.45 
 23   6         0.55 
 23   7         0.65 
 23   8         0.75 
 23   9         0.85 
 23  10         0.95 
 23  11         1.05 

 24   0        -0.05 
 24   1         0.05 
 24   2         0.15 
 24   3         0.25 
 24   4         0.35 
 24   5         0.45 
 24   6         0.55 
 24   7         0.65 
 24   8         0.75 
 24   9         0.85 
 24  10         0.95 
 24  11         1.05 

 25   0        -0.05 
 25   1         0.05 
 25   2         0.15 
 25   3         0.25 
 25   4         0.35 
 25   5         0.45 
 25   6         0.55 
 25   7         0.65 
 25   8         0.75 
 25   9         0.85 
 25  10         0.95 
 25  11         1.05 

 26   0        -0.05 
 26   1         0.05 
 26   2         0.15 
 26   3         0.25 
 26   4         0.35 
 26   5         0.45 
 26   6         0.55 
 26   7         0.65 
 26   8         0.75 
 26   9         0.85 
 26  10         0.95 
 26  11         1.05 

Before AF solution:
  1   1   0.220868
  1   2   0.578104
  1   3   0.906472
  1   4   1.105178
  1   5   1.188671
  1   6   1.188671
  1   7   1.105178
  1   8   0.906472
  1   9   0.578104
  1  10   0.220868

  2   1   0.104976
  2   2   0.063504
  2   3   0.032400
  2   4   0.011664
  2   5   0.001296
  2   6   0.001296
  2   7   0.011664
  2   8   0.032400
  2   9   0.063504
  2  10   0.104976

  3   1   0.104976
  3   2   0.063504
  3   3   0.032400
  3   4   0.011664
  3   5   0.001296
  3   6   0.001296
  3   7   0.011664
  3   8   0.032400
  3   9   0.063504
  3  10   0.104976

  4   1   0.104976
  4   2   0.063504
  4   3   0.032400
  4   4   0.011664
  4   5   0.001296
  4   6   0.001296
  4   7   0.011664
  4   8   0.032400
  4   9   0.063504
  4  10   0.104976

  5   1   0.104976
  5   2   0.063504
  5   3   0.032400
  5   4   0.011664
  5   5   0.001296
  5   6   0.001296
  5   7   0.011664
  5   8   0.032400
  5   9   0.063504
  5  10   0.104976

  6   1   0.104976
  6   2   0.063504
  6   3   0.032400
  6   4   0.011664
  6   5   0.001296
  6   6   0.001296
  6   7   0.011664
  6   8   0.032400
  6   9   0.063504
  6  10   0.104976

  7   1   0.104976
  7   2   0.063504
  7   3   0.032400
  7   4   0.011664
  7   5   0.001296
  7   6   0.001296
  7   7   0.011664
  7   8   0.032400
  7   9   0.063504
  7  10   0.104976

  8   1   0.104976
  8   2   0.063504
  8   3   0.032400
  8   4   0.011664
  8   5   0.001296
  8   6   0.001296
  8   7   0.011664
  8   8   0.032400
  8   9   0.063504
  8  10   0.104976

  9   1   0.104976
  9   2   0.063504
  9   3   0.032400
  9   4   0.011664
  9   5   0.001296
  9   6   0.001296
  9   7   0.011664
  9   8   0.032400
  9   9   0.063504
  9  10   0.104976

 10   1   0.104976
 10   2   0.063504
 10   3   0.032400
 10   4   0.011664
 10   5   0.001296
 10   6   0.001296
 10   7   0.011664
 10   8   0.032400
 10   9   0.063504
 10  10   0.104976

 11   1   0.104976
 11   2   0.063504
 11   3   0.032400
 11   4   0.011664
 11   5   0.001296
 11   6   0.001296
 11   7   0.011664
 11   8   0.032400
 11   9   0.063504
 11  10   0.104976

 12   1   0.104976
 12   2   0.063504
 12   3   0.032400
 12   4   0.011664
 12   5   0.001296
 12   6   0.001296
 12   7   0.011664
 12   8   0.032400
 12   9   0.063504
 12  10   0.104976

 13   1   0.104976
 13   2   0.063504
 13   3   0.032400
 13   4   0.011664
 13   5   0.001296
 13   6   0.001296
 13   7   0.011664
 13   8   0.032400
 13   9   0.063504
 13  10   0.104976

 14   1   0.104976
 14   2   0.063504
 14   3   0.032400
 14   4   0.011664
 14   5   0.001296
 14   6   0.001296
 14   7   0.011664
 14   8   0.032400
 14   9   0.063504
 14  10   0.104976

 15   1   0.104976
 15   2   0.063504
 15   3   0.032400
 15   4   0.011664
 15   5   0.001296
 15   6   0.001296
 15   7   0.011664
 15   8   0.032400
 15   9   0.063504
 15  10   0.104976

 16   1   0.104976
 16   2   0.063504
 16   3   0.032400
 16   4   0.011664
 16   5   0.001296
 16   6   0.001296
 16   7   0.011664
 16   8   0.032400
 16   9   0.063504
 16  10   0.104976

 17   1   0.104976
 17   2   0.063504
 17   3   0.032400
 17   4   0.011664
 17   5   0.001296
 17   6   0.001296
 17   7   0.011664
 17   8   0.032400
 17   9   0.063504
 17  10   0.104976

 18   1   0.104976
 18   2   0.063504
 18   3   0.032400
 18   4   0.011664
 18   5   0.001296
 18   6   0.001296
 18   7   0.011664
 18   8   0.032400
 18   9   0.063504
 18  10   0.104976

 19   1   0.104976
 19   2   0.063504
 19   3   0.032400
 19   4   0.011664
 19   5   0.001296
 19   6   0.001296
 19   7   0.011664
 19   8   0.032400
 19   9   0.063504
 19  10   0.104976

 20   1   0.104976
 20   2   0.063504
 20   3   0.032400
 20   4   0.011664
 20   5   0.001296
 20   6   0.001296
 20   7   0.011664
 20   8   0.032400
 20   9   0.063504
 20  10   0.104976

 21   1   0.104976
 21   2   0.063504
 21   3   0.032400
 21   4   0.011664
 21   5   0.001296
 21   6   0.001296
 21   7   0.011664
 21   8   0.032400
 21   9   0.063504
 21  10   0.104976

 22   1   0.104976
 22   2   0.063504
 22   3   0.032400
 22   4   0.011664
 22   5   0.001296
 22   6   0.001296
 22   7   0.011664
 22   8   0.032400
 22   9   0.063504
 22  10   0.104976

 23   1   0.104976
 23   2   0.063504
 23   3   0.032400
 23   4   0.011664
 23   5   0.001296
 23   6   0.001296
 23   7   0.011664
 23   8   0.032400
 23   9   0.063504
 23  10   0.104976

 24   1   0.104976
 24   2   0.063504
 24   3   0.032400
 24   4   0.011664
 24   5   0.001296
 24   6   0.001296
 24   7   0.011664
 24   8   0.032400
 24   9   0.063504
 24  10   0.104976

 25   1   0.104976
 25   2   0.063504
 25   3   0.032400
 25   4   0.011664
 25   5   0.001296
 25   6   0.001296
 25   7   0.011664
 25   8   0.032400
 25   9   0.063504
 25  10   0.104976

After pass for lines of constant i (columns):
  1   1   0.196819
  1   2   0.548371
  1   3   0.847890
  1   4   1.044890
  1   5   1.136387
  1   6   1.136387
  1   7   1.044890
  1   8   0.847890
  1   9   0.548371
  1  10   0.196819

  2   1   0.049560
  2   2   0.051703
  2   3   0.033194
  2   4   0.016073
  2   5   0.006670
  2   6   0.006670
  2   7   0.016073
  2   8   0.033194
  2   9   0.051703
  2  10   0.049560

  3   1   0.049560
  3   2   0.051703
  3   3   0.033194
  3   4   0.016073
  3   5   0.006670
  3   6   0.006670
  3   7   0.016073
  3   8   0.033194
  3   9   0.051703
  3  10   0.049560

  4   1   0.049560
  4   2   0.051703
  4   3   0.033194
  4   4   0.016073
  4   5   0.006670
  4   6   0.006670
  4   7   0.016073
  4   8   0.033194
  4   9   0.051703
  4  10   0.049560

  5   1   0.049560
  5   2   0.051703
  5   3   0.033194
  5   4   0.016073
  5   5   0.006670
  5   6   0.006670
  5   7   0.016073
  5   8   0.033194
  5   9   0.051703
  5  10   0.049560

  6   1   0.049560
  6   2   0.051703
  6   3   0.033194
  6   4   0.016073
  6   5   0.006670
  6   6   0.006670
  6   7   0.016073
  6   8   0.033194
  6   9   0.051703
  6  10   0.049560

  7   1   0.049560
  7   2   0.051703
  7   3   0.033194
  7   4   0.016073
  7   5   0.006670
  7   6   0.006670
  7   7   0.016073
  7   8   0.033194
  7   9   0.051703
  7  10   0.049560

  8   1   0.049560
  8   2   0.051703
  8   3   0.033194
  8   4   0.016073
  8   5   0.006670
  8   6   0.006670
  8   7   0.016073
  8   8   0.033194
  8   9   0.051703
  8  10   0.049560

  9   1   0.049560
  9   2   0.051703
  9   3   0.033194
  9   4   0.016073
  9   5   0.006670
  9   6   0.006670
  9   7   0.016073
  9   8   0.033194
  9   9   0.051703
  9  10   0.049560

 10   1   0.049560
 10   2   0.051703
 10   3   0.033194
 10   4   0.016073
 10   5   0.006670
 10   6   0.006670
 10   7   0.016073
 10   8   0.033194
 10   9   0.051703
 10  10   0.049560

 11   1   0.049560
 11   2   0.051703
 11   3   0.033194
 11   4   0.016073
 11   5   0.006670
 11   6   0.006670
 11   7   0.016073
 11   8   0.033194
 11   9   0.051703
 11  10   0.049560

 12   1   0.049560
 12   2   0.051703
 12   3   0.033194
 12   4   0.016073
 12   5   0.006670
 12   6   0.006670
 12   7   0.016073
 12   8   0.033194
 12   9   0.051703
 12  10   0.049560

 13   1   0.049560
 13   2   0.051703
 13   3   0.033194
 13   4   0.016073
 13   5   0.006670
 13   6   0.006670
 13   7   0.016073
 13   8   0.033194
 13   9   0.051703
 13  10   0.049560

 14   1   0.049560
 14   2   0.051703
 14   3   0.033194
 14   4   0.016073
 14   5   0.006670
 14   6   0.006670
 14   7   0.016073
 14   8   0.033194
 14   9   0.051703
 14  10   0.049560

 15   1   0.049560
 15   2   0.051703
 15   3   0.033194
 15   4   0.016073
 15   5   0.006670
 15   6   0.006670
 15   7   0.016073
 15   8   0.033194
 15   9   0.051703
 15  10   0.049560

 16   1   0.049560
 16   2   0.051703
 16   3   0.033194
 16   4   0.016073
 16   5   0.006670
 16   6   0.006670
 16   7   0.016073
 16   8   0.033194
 16   9   0.051703
 16  10   0.049560

 17   1   0.049560
 17   2   0.051703
 17   3   0.033194
 17   4   0.016073
 17   5   0.006670
 17   6   0.006670
 17   7   0.016073
 17   8   0.033194
 17   9   0.051703
 17  10   0.049560

 18   1   0.049560
 18   2   0.051703
 18   3   0.033194
 18   4   0.016073
 18   5   0.006670
 18   6   0.006670
 18   7   0.016073
 18   8   0.033194
 18   9   0.051703
 18  10   0.049560

 19   1   0.049560
 19   2   0.051703
 19   3   0.033194
 19   4   0.016073
 19   5   0.006670
 19   6   0.006670
 19   7   0.016073
 19   8   0.033194
 19   9   0.051703
 19  10   0.049560

 20   1   0.049560
 20   2   0.051703
 20   3   0.033194
 20   4   0.016073
 20   5   0.006670
 20   6   0.006670
 20   7   0.016073
 20   8   0.033194
 20   9   0.051703
 20  10   0.049560

 21   1   0.049560
 21   2   0.051703
 21   3   0.033194
 21   4   0.016073
 21   5   0.006670
 21   6   0.006670
 21   7   0.016073
 21   8   0.033194
 21   9   0.051703
 21  10   0.049560

 22   1   0.049560
 22   2   0.051703
 22   3   0.033194
 22   4   0.016073
 22   5   0.006670
 22   6   0.006670
 22   7   0.016073
 22   8   0.033194
 22   9   0.051703
 22  10   0.049560

 23   1   0.049560
 23   2   0.051703
 23   3   0.033194
 23   4   0.016073
 23   5   0.006670
 23   6   0.006670
 23   7   0.016073
 23   8   0.033194
 23   9   0.051703
 23  10   0.049560

 24   1   0.049560
 24   2   0.051703
 24   3   0.033194
 24   4   0.016073
 24   5   0.006670
 24   6   0.006670
 24   7   0.016073
 24   8   0.033194
 24   9   0.051703
 24  10   0.049560

 25   1   0.049560
 25   2   0.051703
 25   3   0.033194
 25   4   0.016073
 25   5   0.006670
 25   6   0.006670
 25   7   0.016073
 25   8   0.033194
 25   9   0.051703
 25  10   0.049560

After AF solution:
  1   1   0.116908
  1   2   0.242979
  1   3   0.312688
  1   4   0.345430
  1   5   0.356934
  1   6   0.356934
  1   7   0.345430
  1   8   0.312688
  1   9   0.242979
  1  10   0.116908

  2   1   0.067963
  2   2   0.143536
  2   3   0.195981
  2   4   0.224527
  2   5   0.235809
  2   6   0.235809
  2   7   0.224527
  2   8   0.195981
  2   9   0.143536
  2  10   0.067963

  3   1   0.054589
  3   2   0.095793
  3   3   0.128006
  3   4   0.148006
  3   5   0.156570
  3   6   0.156570
  3   7   0.148006
  3   8   0.128006
  3   9   0.095793
  3  10   0.054589

  4   1   0.050934
  4   2   0.072871
  4   3   0.088416
  4   4   0.099575
  4   5   0.104733
  4   6   0.104733
  4   7   0.099575
  4   8   0.088416
  4   9   0.072871
  4  10   0.050934

  5   1   0.049936
  5   2   0.061866
  5   3   0.065357
  5   4   0.068922
  5   5   0.070822
  5   6   0.070822
  5   7   0.068922
  5   8   0.065357
  5   9   0.061866
  5  10   0.049936

  6   1   0.049663
  6   2   0.056582
  6   3   0.051927
  6   4   0.049522
  6   5   0.048637
  6   6   0.048637
  6   7   0.049522
  6   8   0.051927
  6   9   0.056582
  6  10   0.049663

  7   1   0.049588
  7   2   0.054046
  7   3   0.044104
  7   4   0.037243
  7   5   0.034124
  7   6   0.034124
  7   7   0.037243
  7   8   0.044104
  7   9   0.054046
  7  10   0.049588

  8   1   0.049568
  8   2   0.052828
  8   3   0.039548
  8   4   0.029472
  8   5   0.024630
  8   6   0.024630
  8   7   0.029472
  8   8   0.039548
  8   9   0.052828
  8  10   0.049568

  9   1   0.049562
  9   2   0.052243
  9   3   0.036895
  9   4   0.024554
  9   5   0.018419
  9   6   0.018419
  9   7   0.024554
  9   8   0.036895
  9   9   0.052243
  9  10   0.049562

 10   1   0.049561
 10   2   0.051962
 10   3   0.035349
 10   4   0.021441
 10   5   0.014356
 10   6   0.014356
 10   7   0.021441
 10   8   0.035349
 10   9   0.051962
 10  10   0.049561

 11   1   0.049560
 11   2   0.051827
 11   3   0.034449
 11   4   0.019470
 11   5   0.011698
 11   6   0.011698
 11   7   0.019470
 11   8   0.034449
 11   9   0.051827
 11  10   0.049560

 12   1   0.049560
 12   2   0.051763
 12   3   0.033925
 12   4   0.018223
 12   5   0.009959
 12   6   0.009959
 12   7   0.018223
 12   8   0.033925
 12   9   0.051763
 12  10   0.049560

 13   1   0.049560
 13   2   0.051732
 13   3   0.033620
 13   4   0.017434
 13   5   0.008822
 13   6   0.008822
 13   7   0.017434
 13   8   0.033620
 13   9   0.051732
 13  10   0.049560

 14   1   0.049560
 14   2   0.051717
 14   3   0.033442
 14   4   0.016935
 14   5   0.008077
 14   6   0.008077
 14   7   0.016935
 14   8   0.033442
 14   9   0.051717
 14  10   0.049560

 15   1   0.049560
 15   2   0.051710
 15   3   0.033338
 15   4   0.016618
 15   5   0.007591
 15   6   0.007591
 15   7   0.016618
 15   8   0.033338
 15   9   0.051710
 15  10   0.049560

 16   1   0.049560
 16   2   0.051706
 16   3   0.033278
 16   4   0.016418
 16   5   0.007272
 16   6   0.007272
 16   7   0.016418
 16   8   0.033278
 16   9   0.051706
 16  10   0.049560

 17   1   0.049560
 17   2   0.051704
 17   3   0.033243
 17   4   0.016292
 17   5   0.007064
 17   6   0.007064
 17   7   0.016292
 17   8   0.033243
 17   9   0.051704
 17  10   0.049560

 18   1   0.049560
 18   2   0.051704
 18   3   0.033222
 18   4   0.016212
 18   5   0.006927
 18   6   0.006927
 18   7   0.016212
 18   8   0.033222
 18   9   0.051704
 18  10   0.049560

 19   1   0.049560
 19   2   0.051703
 19   3   0.033210
 19   4   0.016161
 19   5   0.006838
 19   6   0.006838
 19   7   0.016161
 19   8   0.033210
 19   9   0.051703
 19  10   0.049560

 20   1   0.049560
 20   2   0.051703
 20   3   0.033203
 20   4   0.016129
 20   5   0.006780
 20   6   0.006780
 20   7   0.016129
 20   8   0.033203
 20   9   0.051703
 20  10   0.049560

 21   1   0.049560
 21   2   0.051703
 21   3   0.033199
 21   4   0.016108
 21   5   0.006742
 21   6   0.006742
 21   7   0.016108
 21   8   0.033199
 21   9   0.051703
 21  10   0.049560

 22   1   0.049560
 22   2   0.051703
 22   3   0.033197
 22   4   0.016096
 22   5   0.006717
 22   6   0.006717
 22   7   0.016096
 22   8   0.033197
 22   9   0.051703
 22  10   0.049560

 23   1   0.049560
 23   2   0.051703
 23   3   0.033196
 23   4   0.016087
 23   5   0.006700
 23   6   0.006700
 23   7   0.016087
 23   8   0.033196
 23   9   0.051703
 23  10   0.049560

 24   1   0.049560
 24   2   0.051703
 24   3   0.033195
 24   4   0.016083
 24   5   0.006691
 24   6   0.006691
 24   7   0.016083
 24   8   0.033195
 24   9   0.051703
 24  10   0.049560

 25   1   0.049560
 25   2   0.051703
 25   3   0.033194
 25   4   0.016078
 25   5   0.006681
 25   6   0.006681
 25   7   0.016078
 25   8   0.033194
 25   9   0.051703
 25  10   0.049560

Solution after
  0   0        -0.05 
  0   1     0.258077 
  0   2     0.625127 
  0   3     0.823249 
  0   4     0.941915 
  0   5      1.03797 
  0   6      1.13797 
  0   7      1.24192 
  0   8      1.32325 
  0   9      1.32513 
  0  10      1.15808 
  0  11         1.05 

  1   0    -0.220781 
  1   1     0.166908 
  1   2     0.392979 
  1   3     0.562688 
  1   4      0.69543 
  1   5     0.806934 
  1   6     0.906934 
  1   7      0.99543 
  1   8      1.06269 
  1   9      1.09298 
  1  10      1.06691 
  1  11     0.879219 

  2   0    -0.148138 
  2   1     0.117963 
  2   2     0.293536 
  2   3     0.445981 
  2   4     0.574527 
  2   5     0.685809 
  2   6     0.785809 
  2   7     0.874527 
  2   8     0.945981 
  2   9     0.993536 
  2  10      1.01796 
  2  11     0.951862 

  3   0    -0.138575 
  3   1     0.104589 
  3   2     0.245793 
  3   3     0.378006 
  3   4     0.498006 
  3   5      0.60657 
  3   6      0.70657 
  3   7     0.798006 
  3   8     0.878006 
  3   9     0.945793 
  3  10      1.00459 
  3  11     0.961425 

  4   0      -0.1409 
  4   1     0.100934 
  4   2     0.222871 
  4   3     0.338416 
  4   4     0.449575 
  4   5     0.554733 
  4   6     0.654733 
  4   7     0.749575 
  4   8     0.838416 
  4   9     0.922871 
  4  10      1.00093 
  4  11       0.9591 

  5   0    -0.143906 
  5   1    0.0999356 
  5   2     0.211866 
  5   3     0.315357 
  5   4     0.418922 
  5   5     0.520822 
  5   6     0.620822 
  5   7     0.718922 
  5   8     0.815357 
  5   9     0.911866 
  5  10     0.999936 
  5  11     0.956094 

  6   0    -0.145866 
  6   1    0.0996628 
  6   2     0.206582 
  6   3     0.301927 
  6   4     0.399522 
  6   5     0.498637 
  6   6     0.598637 
  6   7     0.699522 
  6   8     0.801927 
  6   9     0.906582 
  6  10     0.999663 
  6  11     0.954134 

  7   0    -0.146948 
  7   1    0.0995882 
  7   2     0.204046 
  7   3     0.294104 
  7   4     0.387243 
  7   5     0.484124 
  7   6     0.584124 
  7   7     0.687243 
  7   8     0.794104 
  7   9     0.904046 
  7  10     0.999588 
  7  11     0.953052 

  8   0    -0.147506 
  8   1    0.0995678 
  8   2     0.202828 
  8   3     0.289548 
  8   4     0.379472 
  8   5      0.47463 
  8   6      0.57463 
  8   7     0.679472 
  8   8     0.789548 
  8   9     0.902828 
  8  10     0.999568 
  8  11     0.952494 

  9   0    -0.147784 
  9   1    0.0995623 
  9   2     0.202243 
  9   3     0.286895 
  9   4     0.374554 
  9   5     0.468419 
  9   6     0.568419 
  9   7     0.674554 
  9   8     0.786895 
  9   9     0.902243 
  9  10     0.999562 
  9  11     0.952216 

 10   0    -0.147921 
 10   1    0.0995608 
 10   2     0.201962 
 10   3     0.285349 
 10   4     0.371441 
 10   5     0.464356 
 10   6     0.564356 
 10   7     0.671441 
 10   8     0.785349 
 10   9     0.901962 
 10  10     0.999561 
 10  11     0.952079 

 11   0    -0.147987 
 11   1    0.0995603 
 11   2     0.201827 
 11   3     0.284449 
 11   4      0.36947 
 11   5     0.461698 
 11   6     0.561698 
 11   7      0.66947 
 11   8     0.784449 
 11   9     0.901827 
 11  10      0.99956 
 11  11     0.952013 

 12   0    -0.148019 
 12   1    0.0995602 
 12   2     0.201763 
 12   3     0.283925 
 12   4     0.368223 
 12   5     0.459959 
 12   6     0.559959 
 12   7     0.668223 
 12   8     0.783925 
 12   9     0.901763 
 12  10      0.99956 
 12  11     0.951981 

 13   0    -0.148035 
 13   1    0.0995602 
 13   2     0.201732 
 13   3      0.28362 
 13   4     0.367434 
 13   5     0.458822 
 13   6     0.558822 
 13   7     0.667434 
 13   8      0.78362 
 13   9     0.901732 
 13  10      0.99956 
 13  11     0.951965 

 14   0    -0.148042 
 14   1    0.0995602 
 14   2     0.201717 
 14   3     0.283442 
 14   4     0.366935 
 14   5     0.458077 
 14   6     0.558077 
 14   7     0.666935 
 14   8     0.783442 
 14   9     0.901717 
 14  10      0.99956 
 14  11     0.951958 

 15   0    -0.148046 
 15   1    0.0995602 
 15   2      0.20171 
 15   3     0.283338 
 15   4     0.366618 
 15   5     0.457591 
 15   6     0.557591 
 15   7     0.666618 
 15   8     0.783338 
 15   9      0.90171 
 15  10      0.99956 
 15  11     0.951954 

 16   0    -0.148047 
 16   1    0.0995602 
 16   2     0.201706 
 16   3     0.283278 
 16   4     0.366418 
 16   5     0.457272 
 16   6     0.557272 
 16   7     0.666418 
 16   8     0.783278 
 16   9     0.901706 
 16  10      0.99956 
 16  11     0.951953 

 17   0    -0.148048 
 17   1    0.0995602 
 17   2     0.201704 
 17   3     0.283243 
 17   4     0.366292 
 17   5     0.457064 
 17   6     0.557064 
 17   7     0.666292 
 17   8     0.783243 
 17   9     0.901704 
 17  10      0.99956 
 17  11     0.951952 

 18   0    -0.148049 
 18   1    0.0995602 
 18   2     0.201704 
 18   3     0.283222 
 18   4     0.366212 
 18   5     0.456927 
 18   6     0.556927 
 18   7     0.666212 
 18   8     0.783222 
 18   9     0.901704 
 18  10      0.99956 
 18  11     0.951951 

 19   0    -0.148049 
 19   1    0.0995602 
 19   2     0.201703 
 19   3      0.28321 
 19   4     0.366161 
 19   5     0.456838 
 19   6     0.556838 
 19   7     0.666161 
 19   8      0.78321 
 19   9     0.901703 
 19  10      0.99956 
 19  11     0.951951 

 20   0    -0.148049 
 20   1    0.0995602 
 20   2     0.201703 
 20   3     0.283203 
 20   4     0.366129 
 20   5      0.45678 
 20   6      0.55678 
 20   7     0.666129 
 20   8     0.783203 
 20   9     0.901703 
 20  10      0.99956 
 20  11     0.951951 

 21   0    -0.148049 
 21   1    0.0995602 
 21   2     0.201703 
 21   3     0.283199 
 21   4     0.366108 
 21   5     0.456742 
 21   6     0.556742 
 21   7     0.666108 
 21   8     0.783199 
 21   9     0.901703 
 21  10      0.99956 
 21  11     0.951951 

 22   0    -0.148049 
 22   1    0.0995602 
 22   2     0.201703 
 22   3     0.283197 
