
# Surface 0 of 1 surfaces

# Curve title: "'psi'"
# Contour 0, label:     0.49
 0.89375  2.95234  0.45 
 0.88125  2.95324  0.45 
 0.86875  2.95427  0.45 
 0.85625  2.95541  0.45 
 0.847757  2.95625  0.45 
 0.84375  2.95659  0.45 
 0.83125  2.95773  0.45 
 0.81875  2.95894  0.45 
 0.80625  2.96023  0.45 
 0.79375  2.96159  0.45 
 0.78125  2.96301  0.45 
 0.76875  2.9645  0.45 
 0.75625  2.96605  0.45 
 0.74375  2.96766  0.45 
 0.735538  2.96875  0.45 
 0.73125  2.96921  0.45 
 0.71875  2.97059  0.45 
 0.70625  2.97201  0.45 
 0.69375  2.97346  0.45 
 0.68125  2.97495  0.45 
 0.66875  2.97649  0.45 
 0.65625  2.97805  0.45 
 0.64375  2.97966  0.45 
 0.631672  2.98125  0.45 
 0.63125  2.98129  0.45 
 0.61875  2.98262  0.45 
 0.60625  2.98397  0.45 
 0.59375  2.98534  0.45 
 0.58125  2.98674  0.45 
 0.56875  2.98816  0.45 
 0.55625  2.98961  0.45 
 0.54375  2.99109  0.45 
 0.53125  2.9926  0.45 
 0.521882  2.99375  0.45 


# Contour 5, label:     0.44
 0.99375  2.94874  0.44 
 0.98125  2.94866  0.44 
 0.96875  2.94857  0.44 
 0.95625  2.94854  0.44 
 0.94375  2.94865  0.44 
 0.93125  2.94891  0.44 
 0.91875  2.94934  0.44 
 0.90625  2.94992  0.44 
 0.89375  2.95065  0.44 
 0.88125  2.95153  0.44 
 0.86875  2.95252  0.44 
 0.85625  2.95363  0.44 
 0.84375  2.95485  0.44 
 0.83125  2.95617  0.44 
 0.830561  2.95625  0.44 
 0.81875  2.95738  0.44 
 0.80625  2.95864  0.44 
 0.79375  2.95998  0.44 
 0.78125  2.96138  0.44 
 0.76875  2.96285  0.44 
 0.75625  2.96437  0.44 
 0.74375  2.96596  0.44 
 0.73125  2.96761  0.44 
 0.72281  2.96875  0.44 
 0.71875  2.9692  0.44 
 0.70625  2.9706  0.44 
 0.69375  2.97204  0.44 
 0.68125  2.97352  0.44 
 0.66875  2.97503  0.44 
 0.65625  2.97658  0.44 
 0.64375  2.97817  0.44 
 0.63125  2.9798  0.44 
 0.620376  2.98125  0.44 
 0.61875  2.98142  0.44 
 0.60625  2.98276  0.44 
 0.59375  2.98412  0.44 
 0.58125  2.98551  0.44 
 0.56875  2.98692  0.44 
 0.55625  2.98836  0.44 
 0.54375  2.98983  0.44 
 0.53125  2.99132  0.44 
 0.51875  2.99285  0.44 
 0.511461  2.99375  0.44 


# Contour 6, label:     0.43
 0.99375  2.94719  0.43 
 0.98125  2.94711  0.43 
 0.96875  2.94702  0.43 
 0.95625  2.94698  0.43 
 0.94375  2.94707  0.43 
 0.93125  2.94731  0.43 
 0.91875  2.94771  0.43 
 0.90625  2.94826  0.43 
 0.89375  2.94897  0.43 
 0.88125  2.94981  0.43 
 0.86875  2.95078  0.43 
 0.85625  2.95186  0.43 
 0.84375  2.95305  0.43 
 0.83125  2.95434  0.43 
 0.81875  2.95573  0.43 
 0.814296  2.95625  0.43 
 0.80625  2.95705  0.43 
 0.79375  2.95837  0.43 
 0.78125  2.95975  0.43 
 0.76875  2.96119  0.43 
 0.75625  2.9627  0.43 
 0.74375  2.96426  0.43 
 0.73125  2.96588  0.43 
 0.71875  2.96756  0.43 
 0.710177  2.96875  0.43 
 0.70625  2.96919  0.43 
 0.69375  2.97061  0.43 
 0.68125  2.97208  0.43 
 0.66875  2.97358  0.43 
 0.65625  2.97511  0.43 
 0.64375  2.97669  0.43 
 0.63125  2.9783  0.43 
 0.61875  2.97995  0.43 
 0.609085  2.98125  0.43 
 0.60625  2.98155  0.43 
 0.59375  2.9829  0.43 
 0.58125  2.98428  0.43 
 0.56875  2.98568  0.43 
 0.55625  2.98711  0.43 
 0.54375  2.98856  0.43 
 0.53125  2.99004  0.43 
 0.51875  2.99155  0.43 
 0.50625  2.9931  0.43 
 0.501034  2.99375  0.43 


# Contour 7, label:     0.42
 0.99375  2.94564  0.42 
 0.98125  2.94557  0.42 
 0.96875  2.94547  0.42 
 0.95625  2.94542  0.42 
 0.94375  2.94549  0.42 
 0.93125  2.94571  0.42 
 0.91875  2.94608  0.42 
 0.90625  2.94661  0.42 
 0.89375  2.94728  0.42 
 0.88125  2.9481  0.42 
 0.86875  2.94903  0.42 
 0.85625  2.95009  0.42 
 0.84375  2.95125  0.42 
 0.83125  2.95251  0.42 
 0.81875  2.95387  0.42 
 0.80625  2.95532  0.42 
 0.798613  2.95625  0.42 
 0.79375  2.95676  0.42 
 0.78125  2.95811  0.42 
 0.76875  2.95954  0.42 
 0.75625  2.96102  0.42 
 0.74375  2.96256  0.42 
 0.73125  2.96416  0.42 
 0.71875  2.96582  0.42 
 0.70625  2.96753  0.42 
 0.697622  2.96875  0.42 
 0.69375  2.96919  0.42 
 0.68125  2.97064  0.42 
 0.66875  2.97212  0.42 
 0.65625  2.97364  0.42 
 0.64375  2.9752  0.42 
 0.63125  2.9768  0.42 
 0.61875  2.97843  0.42 
 0.60625  2.9801  0.42 
 0.597794  2.98125  0.42 
 0.59375  2.98169  0.42 
 0.58125  2.98305  0.42 
 0.56875  2.98444  0.42 
 0.55625  2.98585  0.42 
 0.54375  2.9873  0.42 
 0.53125  2.98877  0.42 
 0.51875  2.99026  0.42 
 0.50625  2.99179  0.42 
 0.49375  2.99335  0.42 
 0.4906  2.99375  0.42 


# Contour 8, label:     0.41
 0.99375  2.9441  0.41 
 0.98125  2.94402  0.41 
 0.96875  2.94392  0.41 
 0.95625  2.94386  0.41 
 0.94375  2.94391  0.41 
 0.93125  2.9441  0.41 
 0.91875  2.94445  0.41 
 0.90625  2.94495  0.41 
 0.89375  2.9456  0.41 
 0.88125  2.94638  0.41 
 0.86875  2.94729  0.41 
 0.85625  2.94832  0.41 
 0.84375  2.94945  0.41 
 0.83125  2.95069  0.41 
 0.81875  2.95201  0.41 
 0.80625  2.95343  0.41 
 0.79375  2.95494  0.41 
 0.78339  2.95625  0.41 
 0.78125  2.95648  0.41 
 0.76875  2.95788  0.41 
 0.75625  2.95934  0.41 
 0.74375  2.96086  0.41 
 0.73125  2.96244  0.41 
 0.71875  2.96408  0.41 
 0.70625  2.96577  0.41 
 0.69375  2.96751  0.41 
 0.685133  2.96875  0.41 
 0.68125  2.9692  0.41 
 0.66875  2.97067  0.41 
 0.65625  2.97217  0.41 
 0.64375  2.97371  0.41 
 0.63125  2.97529  0.41 
 0.61875  2.97691  0.41 
 0.60625  2.97856  0.41 
 0.59375  2.98025  0.41 
 0.586501  2.98125  0.41 
 0.58125  2.98182  0.41 
 0.56875  2.9832  0.41 
 0.55625  2.9846  0.41 
 0.54375  2.98603  0.41 
 0.53125  2.98749  0.41 
 0.51875  2.98897  0.41 
 0.50625  2.99049  0.41 
 0.49375  2.99203  0.41 
 0.48125  2.99361  0.41 
 0.480157  2.99375  0.41 


# Contour 9, label:      0.4
 0.99375  2.94229  0.4 
 0.98125  2.9422  0.4 
 0.96875  2.94208  0.4 
 0.95625  2.942  0.4 
 0.94375  2.94205  0.4 
 0.93125  2.94226  0.4 
 0.91875  2.94264  0.4 
 0.90625  2.94321  0.4 
 0.896979  2.94375  0.4 
 0.89375  2.94391  0.4 
 0.88125  2.94467  0.4 
 0.86875  2.94555  0.4 
 0.85625  2.94654  0.4 
 0.84375  2.94765  0.4 
 0.83125  2.94886  0.4 
 0.81875  2.95016  0.4 
 0.80625  2.95155  0.4 
 0.79375  2.95302  0.4 
 0.78125  2.95458  0.4 
 0.76875  2.95622  0.4 
 0.768537  2.95625  0.4 
 0.75625  2.95767  0.4 
 0.74375  2.95916  0.4 
 0.73125  2.96072  0.4 
 0.71875  2.96233  0.4 
 0.70625  2.964  0.4 
 0.69375  2.96572  0.4 
 0.68125  2.9675  0.4 
 0.672697  2.96875  0.4 
 0.66875  2.96921  0.4 
 0.65625  2.9707  0.4 
 0.64375  2.97223  0.4 
 0.63125  2.97379  0.4 
 0.61875  2.97539  0.4 
 0.60625  2.97702  0.4 
 0.59375  2.9787  0.4 
 0.58125  2.98041  0.4 
 0.575201  2.98125  0.4 
 0.56875  2.98196  0.4 
 0.55625  2.98335  0.4 
 0.54375  2.98477  0.4 
 0.53125  2.98621  0.4 
 0.51875  2.98768  0.4 
 0.50625  2.98918  0.4 
 0.49375  2.99071  0.4 
 0.48125  2.99227  0.4 
 0.469705  2.99375  0.4 


# Contour 10, label:     0.39
 0.99375  2.9404  0.39 
 0.98125  2.94032  0.39 
 0.96875  2.9402  0.39 
 0.95625  2.94012  0.39 
 0.94375  2.94015  0.39 
 0.93125  2.94034  0.39 
 0.91875  2.9407  0.39 
 0.90625  2.94123  0.39 
 0.89375  2.94193  0.39 
 0.88125  2.9428  0.39 
 0.869521  2.94375  0.39 
 0.86875  2.9438  0.39 
 0.85625  2.94477  0.39 
 0.84375  2.94585  0.39 
 0.83125  2.94703  0.39 
 0.81875  2.9483  0.39 
 0.80625  2.94966  0.39 
 0.79375  2.95111  0.39 
 0.78125  2.95264  0.39 
 0.76875  2.95425  0.39 
 0.75625  2.95594  0.39 
 0.754009  2.95625  0.39 
 0.74375  2.95746  0.39 
 0.73125  2.959  0.39 
 0.71875  2.96059  0.39 
 0.70625  2.96224  0.39 
 0.69375  2.96394  0.39 
 0.68125  2.96569  0.39 
 0.66875  2.9675  0.39 
 0.660303  2.96875  0.39 
 0.65625  2.96923  0.39 
 0.64375  2.97074  0.39 
 0.63125  2.97229  0.39 
 0.61875  2.97387  0.39 
 0.60625  2.97549  0.39 
 0.59375  2.97714  0.39 
 0.58125  2.97883  0.39 
 0.56875  2.98057  0.39 
 0.563891  2.98125  0.39 
 0.55625  2.9821  0.39 
 0.54375  2.9835  0.39 
 0.53125  2.98493  0.39 
 0.51875  2.98639  0.39 
 0.50625  2.98787  0.39 
 0.49375  2.98939  0.39 
 0.48125  2.99094  0.39 
 0.46875  2.99252  0.39 
 0.459243  2.99375  0.39 


# Contour 11, label:     0.38
 0.99375  2.93851  0.38 
 0.98125  2.93843  0.38 
 0.96875  2.93832  0.38 
 0.95625  2.93823  0.38 
 0.94375  2.93825  0.38 
 0.93125  2.93842  0.38 
 0.91875  2.93875  0.38 
 0.90625  2.93925  0.38 
 0.89375  2.93993  0.38 
 0.88125  2.94076  0.38 
 0.86875  2.94174  0.38 
 0.85625  2.94286  0.38 
 0.84726  2.94375  0.38 
 0.84375  2.94405  0.38 
 0.83125  2.9452  0.38 
 0.81875  2.94644  0.38 
 0.80625  2.94778  0.38 
 0.79375  2.9492  0.38 
 0.78125  2.9507  0.38 
 0.76875  2.95228  0.38 
 0.75625  2.95394  0.38 
 0.74375  2.95567  0.38 
 0.739711  2.95625  0.38 
 0.73125  2.95728  0.38 
 0.71875  2.95885  0.38 
 0.70625  2.96047  0.38 
 0.69375  2.96215  0.38 
 0.68125  2.96388  0.38 
 0.66875  2.96566  0.38 
 0.65625  2.9675  0.38 
 0.64794  2.96875  0.38 
 0.64375  2.96925  0.38 
 0.63125  2.97078  0.38 
 0.61875  2.97235  0.38 
 0.60625  2.97395  0.38 
 0.59375  2.97559  0.38 
 0.58125  2.97726  0.38 
 0.56875  2.97897  0.38 
 0.55625  2.98073  0.38 
 0.552569  2.98125  0.38 
 0.54375  2.98223  0.38 
 0.53125  2.98365  0.38 
 0.51875  2.9851  0.38 
 0.50625  2.98657  0.38 
 0.49375  2.98807  0.38 
 0.48125  2.9896  0.38 
 0.46875  2.99117  0.38 
 0.45625  2.99277  0.38 
 0.448769  2.99375  0.38 


# Contour 12, label:     0.37
 0.99375  2.93663  0.37 
 0.98125  2.93655  0.37 
 0.96875  2.93644  0.37 
 0.95625  2.93635  0.37 
 0.94375  2.93635  0.37 
 0.93125  2.9365  0.37 
 0.91875  2.9368  0.37 
 0.90625  2.93728  0.37 
 0.89375  2.93792  0.37 
 0.88125  2.93871  0.37 
 0.86875  2.93966  0.37 
 0.85625  2.94074  0.37 
 0.84375  2.94196  0.37 
 0.83125  2.94329  0.37 
 0.827281  2.94375  0.37 
 0.81875  2.94458  0.37 
 0.80625  2.94589  0.37 
 0.79375  2.94728  0.37 
 0.78125  2.94876  0.37 
 0.76875  2.95031  0.37 
 0.75625  2.95194  0.37 
 0.74375  2.95364  0.37 
 0.73125  2.95542  0.37 
 0.725604  2.95625  0.37 
 0.71875  2.9571  0.37 
 0.70625  2.9587  0.37 
 0.69375  2.96036  0.37 
 0.68125  2.96206  0.37 
 0.66875  2.96382  0.37 
 0.65625  2.96564  0.37 
 0.64375  2.9675  0.37 
 0.635598  2.96875  0.37 
 0.63125  2.96928  0.37 
 0.61875  2.97083  0.37 
 0.60625  2.97241  0.37 
 0.59375  2.97403  0.37 
 0.58125  2.97569  0.37 
 0.56875  2.97738  0.37 
 0.55625  2.97911  0.37 
 0.54375  2.98089  0.37 
 0.54123  2.98125  0.37 
 0.53125  2.98237  0.37 
 0.51875  2.9838  0.37 
 0.50625  2.98526  0.37 
 0.49375  2.98675  0.37 
 0.48125  2.98827  0.37 
 0.46875  2.98982  0.37 
 0.45625  2.9914  0.37 
 0.44375  2.99303  0.37 
 0.438284  2.99375  0.37 


# Contour 13, label:     0.36
 0.99375  2.93474  0.36 
 0.98125  2.93467  0.36 
 0.96875  2.93456  0.36 
 0.95625  2.93446  0.36 
 0.94375  2.93446  0.36 
 0.93125  2.93458  0.36 
 0.91875  2.93486  0.36 
 0.90625  2.9353  0.36 
 0.89375  2.93591  0.36 
 0.88125  2.93667  0.36 
 0.86875  2.93758  0.36 
 0.85625  2.93863  0.36 
 0.84375  2.93981  0.36 
 0.83125  2.94111  0.36 
 0.81875  2.94253  0.36 
 0.80871  2.94375  0.36 
 0.80625  2.944  0.36 
 0.79375  2.94537  0.36 
 0.78125  2.94681  0.36 
 0.76875  2.94834  0.36 
 0.75625  2.94994  0.36 
 0.74375  2.95161  0.36 
 0.73125  2.95336  0.36 
 0.71875  2.95518  0.36 
 0.711652  2.95625  0.36 
